ID,Delay
181,Short Delay
182,Short Delay
183,Short Delay
184,Short Delay
185,Short Delay
186,Short Delay
187,Short Delay
188,Short Delay
189,Short Delay
190,No Delay
191,Short Delay
192,Short Delay
193,Short Delay
194,Short Delay
195,Short Delay
196,Short Delay
197,Short Delay
198,No Delay
199,Short Delay
200,No Delay
201,Short Delay
202,Short Delay
203,Short Delay
204,No Delay
205,Short Delay
206,No Delay
207,Short Delay
208,No Delay
209,Short Delay
210,Short Delay
211,Short Delay
212,Short Delay
213,Short Delay
214,Short Delay
215,Short Delay
216,Short Delay
217,No Delay
218,Short Delay
219,Short Delay
220,No Delay
221,Short Delay
222,Short Delay
223,Short Delay
224,No Delay
225,Short Delay
226,Short Delay
227,No Delay
228,No Delay
229,Short Delay
230,No Delay
231,Short Delay
232,Short Delay
233,No Delay
234,No Delay
235,No Delay
236,No Delay
237,No Delay
238,Short Delay
239,Short Delay
240,Short Delay
241,Short Delay
242,Short Delay
243,Short Delay
244,Moderate Delay
245,Short Delay
246,Short Delay
247,No Delay
248,Short Delay
249,Short Delay
250,Short Delay
251,Moderate Delay
252,Short Delay
253,Short Delay
254,Short Delay
255,No Delay
256,Short Delay
257,Short Delay
258,Short Delay
259,Short Delay
260,No Delay
261,Short Delay
262,Short Delay
263,Short Delay
264,Short Delay
265,Short Delay
266,Moderate Delay
267,Short Delay
268,Short Delay
269,Short Delay
270,Short Delay
271,Moderate Delay
272,Short Delay
273,Short Delay
274,Short Delay
275,Short Delay
276,Short Delay
277,No Delay
278,No Delay
279,Short Delay
280,Short Delay
281,Short Delay
282,Short Delay
283,Short Delay
284,Short Delay
285,Short Delay
286,Short Delay
287,Short Delay
288,Short Delay
289,Short Delay
290,Short Delay
291,No Delay
292,Short Delay
293,No Delay
294,Short Delay
295,Short Delay
296,Short Delay
297,Short Delay
298,No Delay
299,Short Delay
300,No Delay
301,Short Delay
302,No Delay
303,No Delay
304,No Delay
305,Short Delay
306,Short Delay
307,No Delay
308,Short Delay
309,Short Delay
310,No Delay
311,Short Delay
312,Short Delay
313,Short Delay
314,No Delay
315,Short Delay
316,No Delay
317,Short Delay
318,Short Delay
319,Short Delay
320,No Delay
321,No Delay
322,Short Delay
323,Short Delay
324,Short Delay
325,Short Delay
326,Short Delay
327,Short Delay
328,Short Delay
329,Short Delay
330,Short Delay
331,Short Delay
332,Short Delay
333,Short Delay
334,Short Delay
335,No Delay
336,Short Delay
337,No Delay
338,Short Delay
339,Short Delay
340,Short Delay
341,Short Delay
342,Short Delay
343,Short Delay
344,Short Delay
345,Short Delay
346,No Delay
347,Short Delay
348,Short Delay
349,Short Delay
350,Short Delay
351,No Delay
352,Short Delay
353,Short Delay
354,Short Delay
355,Short Delay
356,Short Delay
357,Short Delay
358,No Delay
359,Short Delay
360,Short Delay
361,Short Delay
362,Short Delay
363,Short Delay
364,No Delay
365,Short Delay
366,Short Delay
367,Short Delay
368,Short Delay
369,No Delay
370,No Delay
371,No Delay
372,Short Delay
373,Short Delay
374,Short Delay
375,Short Delay
376,Short Delay
377,Short Delay
378,Short Delay
379,Short Delay
380,Short Delay
381,Short Delay
382,Short Delay
383,Short Delay
384,No Delay
385,Short Delay
386,Short Delay
387,Short Delay
388,Short Delay
389,Short Delay
390,No Delay
391,Short Delay
392,Short Delay
393,No Delay
394,Short Delay
395,Short Delay
396,No Delay
397,Short Delay
398,Short Delay
399,Short Delay
400,Short Delay
401,Short Delay
402,Short Delay
403,Short Delay
404,Short Delay
405,No Delay
406,Short Delay
407,Short Delay
408,Short Delay
409,Short Delay
410,Short Delay
411,Short Delay
412,No Delay
413,Short Delay
414,Short Delay
415,No Delay
416,Short Delay
417,Short Delay
418,Short Delay
419,Short Delay
420,No Delay
421,Short Delay
422,Short Delay
423,Short Delay
424,Short Delay
425,Short Delay
426,Short Delay
427,No Delay
428,Short Delay
429,Short Delay
430,Short Delay
431,Short Delay
432,Short Delay
433,Short Delay
434,Short Delay
435,Short Delay
436,Short Delay
437,Short Delay
438,Short Delay
439,Short Delay
440,Short Delay
441,Short Delay
442,Short Delay
443,Short Delay
444,Short Delay
445,Short Delay
446,Short Delay
447,Short Delay
448,Short Delay
449,Short Delay
450,Short Delay
451,Short Delay
452,Short Delay
453,Short Delay
454,Short Delay
455,Short Delay
456,Short Delay
457,Short Delay
458,Short Delay
459,Short Delay
460,Short Delay
461,Short Delay
462,Short Delay
463,Short Delay
464,Short Delay
465,Short Delay
466,Short Delay
467,Short Delay
468,Short Delay
469,Short Delay
470,Short Delay
471,Short Delay
472,Short Delay
473,Short Delay
474,Short Delay
475,No Delay
476,Short Delay
477,No Delay
478,Short Delay
479,No Delay
480,Short Delay
481,Short Delay
482,Short Delay
483,Short Delay
484,No Delay
485,Short Delay
486,Short Delay
487,Short Delay
488,Short Delay
489,Short Delay
490,Short Delay
491,No Delay
492,Short Delay
493,No Delay
494,Short Delay
495,Short Delay
496,Short Delay
497,Short Delay
498,No Delay
499,No Delay
500,Short Delay
501,Short Delay
502,Short Delay
503,Short Delay
504,Short Delay
505,Short Delay
506,Short Delay
507,Short Delay
508,Short Delay
509,Short Delay
510,Short Delay
511,Short Delay
512,Short Delay
513,Short Delay
514,Short Delay
515,Short Delay
516,Short Delay
517,Short Delay
518,Short Delay
519,Short Delay
520,Short Delay
521,Short Delay
522,Short Delay
523,Short Delay
524,Short Delay
525,Short Delay
526,Short Delay
527,No Delay
528,Short Delay
529,Short Delay
530,Short Delay
531,Short Delay
532,No Delay
533,No Delay
534,Short Delay
535,Short Delay
536,Short Delay
537,No Delay
538,Short Delay
539,Short Delay
540,Short Delay
541,Short Delay
542,Short Delay
543,No Delay
544,Short Delay
545,No Delay
546,No Delay
547,Short Delay
548,No Delay
549,Short Delay
550,Short Delay
551,No Delay
552,Short Delay
553,Short Delay
554,Short Delay
555,No Delay
556,Short Delay
557,No Delay
558,Short Delay
559,No Delay
560,Short Delay
561,No Delay
562,Short Delay
563,Short Delay
564,No Delay
565,Short Delay
566,Short Delay
567,Short Delay
568,No Delay
569,Short Delay
570,No Delay
571,Short Delay
572,Short Delay
573,No Delay
574,No Delay
575,Short Delay
576,No Delay
577,Short Delay
578,Short Delay
579,Short Delay
580,Short Delay
581,Short Delay
582,No Delay
583,Short Delay
584,Short Delay
585,Short Delay
586,Short Delay
587,No Delay
588,Short Delay
589,Short Delay
590,Short Delay
591,Short Delay
592,Short Delay
593,Short Delay
594,Short Delay
595,Short Delay
596,Short Delay
597,Short Delay
598,Short Delay
599,Short Delay
600,No Delay
601,Short Delay
602,Short Delay
603,Short Delay
604,Short Delay
605,Short Delay
606,Short Delay
607,Short Delay
608,Short Delay
609,Short Delay
610,Short Delay
611,Short Delay
612,Short Delay
613,Short Delay
614,Short Delay
615,Short Delay
616,Short Delay
617,Short Delay
618,Short Delay
619,Short Delay
620,Short Delay
621,Short Delay
622,Short Delay
623,Short Delay
624,Short Delay
625,Short Delay
626,Short Delay
627,Short Delay
628,Short Delay
629,Short Delay
630,Short Delay
631,Short Delay
632,Short Delay
633,Short Delay
634,Short Delay
635,Short Delay
636,Short Delay
637,Short Delay
638,Short Delay
639,Short Delay
640,Short Delay
641,Short Delay
642,Short Delay
643,Short Delay
644,Short Delay
645,Short Delay
646,Short Delay
647,Short Delay
648,Short Delay
649,No Delay
650,Short Delay
651,Short Delay
652,Short Delay
653,Short Delay
654,Short Delay
655,Short Delay
656,Short Delay
657,Short Delay
658,Short Delay
659,Short Delay
660,Short Delay
661,Short Delay
662,Short Delay
663,Short Delay
664,Short Delay
665,No Delay
666,Short Delay
667,Short Delay
668,Short Delay
669,Short Delay
670,Short Delay
671,Short Delay
672,Short Delay
673,Short Delay
674,Short Delay
675,Short Delay
676,Short Delay
677,Short Delay
678,Short Delay
679,Short Delay
680,Short Delay
681,Short Delay
682,Short Delay
683,Short Delay
684,Short Delay
685,Short Delay
686,Short Delay
687,Short Delay
688,Short Delay
689,Short Delay
690,Short Delay
691,Short Delay
692,Short Delay
693,Short Delay
694,Short Delay
695,Short Delay
696,Short Delay
697,Short Delay
698,Short Delay
699,Short Delay
700,Short Delay
701,Short Delay
702,Short Delay
703,Short Delay
704,Short Delay
705,Short Delay
706,Short Delay
707,Short Delay
708,Short Delay
709,Short Delay
710,Short Delay
711,Short Delay
712,Short Delay
713,Short Delay
714,Short Delay
715,Short Delay
716,Short Delay
717,Short Delay
718,Short Delay
719,Short Delay
720,Short Delay
721,Short Delay
722,Short Delay
723,Short Delay
724,Short Delay
725,Short Delay
726,Short Delay
727,Short Delay
728,Short Delay
729,Short Delay
730,Short Delay
731,Short Delay
732,Short Delay
733,Short Delay
734,Short Delay
735,Short Delay
736,Short Delay
737,Short Delay
738,Short Delay
739,Short Delay
740,Short Delay
741,Short Delay
742,No Delay
743,Short Delay
744,Short Delay
745,Short Delay
746,Short Delay
747,Short Delay
748,Short Delay
749,Short Delay
750,Short Delay
751,Short Delay
752,Short Delay
753,Short Delay
754,Short Delay
755,Short Delay
756,Short Delay
757,Short Delay
758,Short Delay
759,Short Delay
760,Short Delay
761,Short Delay
762,Short Delay
763,Short Delay
764,Short Delay
765,Short Delay
766,Short Delay
767,Short Delay
768,Short Delay
769,Short Delay
770,Short Delay
771,Short Delay
772,Short Delay
773,Short Delay
774,Short Delay
775,Short Delay
776,Short Delay
777,Short Delay
778,Short Delay
779,Short Delay
780,Short Delay
781,Short Delay
782,Short Delay
783,Short Delay
784,Short Delay
785,Short Delay
786,Short Delay
787,Short Delay
788,Short Delay
789,Short Delay
790,Short Delay
791,Short Delay
792,Short Delay
793,Short Delay
794,Short Delay
795,Short Delay
796,Short Delay
797,Short Delay
798,Short Delay
799,Short Delay
800,Short Delay
801,Short Delay
802,Short Delay
803,Short Delay
804,Short Delay
805,Short Delay
806,Short Delay
807,Short Delay
808,Short Delay
809,Short Delay
810,Short Delay
811,Short Delay
812,Short Delay
813,No Delay
814,Short Delay
815,Short Delay
816,Short Delay
817,Short Delay
818,Short Delay
819,No Delay
820,Short Delay
821,Short Delay
822,Short Delay
823,Short Delay
824,Short Delay
825,Short Delay
826,Short Delay
827,Short Delay
828,Short Delay
829,Short Delay
830,Short Delay
831,Short Delay
832,Short Delay
833,Short Delay
834,Short Delay
835,Short Delay
836,No Delay
837,Short Delay
838,Short Delay
839,Short Delay
840,No Delay
841,No Delay
842,Short Delay
843,Short Delay
844,Short Delay
845,Short Delay
846,Short Delay
847,Short Delay
848,No Delay
849,Short Delay
850,Short Delay
851,Short Delay
852,Short Delay
853,Short Delay
854,Short Delay
855,Short Delay
856,Short Delay
857,Short Delay
858,Short Delay
859,Short Delay
860,Short Delay
861,Short Delay
862,Short Delay
863,Short Delay
864,Short Delay
865,Short Delay
866,Short Delay
867,Short Delay
868,Short Delay
869,Short Delay
870,Short Delay
871,Short Delay
872,Short Delay
873,Short Delay
874,Short Delay
875,Short Delay
876,Short Delay
877,Short Delay
878,Short Delay
879,Short Delay
880,Short Delay
881,Short Delay
882,Short Delay
883,Short Delay
884,Short Delay
885,Short Delay
886,Short Delay
887,Short Delay
888,Short Delay
889,Short Delay
890,Short Delay
891,Short Delay
892,Short Delay
893,Short Delay
894,Short Delay
895,Short Delay
896,Short Delay
897,Short Delay
898,Short Delay
899,Short Delay
900,Short Delay
901,Short Delay
902,Short Delay
903,Short Delay
904,Short Delay
905,Moderate Delay
906,Short Delay
907,Short Delay
908,Short Delay
909,Short Delay
910,Short Delay
911,Short Delay
912,Moderate Delay
913,Short Delay
914,Short Delay
915,Short Delay
916,Short Delay
917,Short Delay
918,Short Delay
919,Short Delay
920,Short Delay
921,Short Delay
922,Short Delay
923,Short Delay
924,Short Delay
925,Short Delay
926,Short Delay
927,Short Delay
928,Short Delay
929,Short Delay
930,Short Delay
931,Short Delay
932,Short Delay
933,Short Delay
934,Short Delay
935,Short Delay
936,Short Delay
937,Short Delay
938,Short Delay
939,Short Delay
940,Short Delay
941,Short Delay
942,Short Delay
943,Short Delay
944,Short Delay
945,Short Delay
946,Short Delay
947,Short Delay
948,Short Delay
949,Short Delay
950,Short Delay
951,Short Delay
952,Short Delay
953,Short Delay
954,Short Delay
955,Short Delay
956,Short Delay
957,Short Delay
958,Short Delay
959,Short Delay
960,Short Delay
961,Short Delay
962,Short Delay
963,Short Delay
964,Short Delay
965,Short Delay
966,Short Delay
967,Short Delay
968,Short Delay
969,Short Delay
970,Short Delay
971,Short Delay
972,Short Delay
973,Short Delay
974,Short Delay
975,Short Delay
976,Short Delay
977,Short Delay
978,Short Delay
979,Short Delay
980,Short Delay
981,Short Delay
982,Short Delay
983,Short Delay
984,Short Delay
985,Short Delay
986,Short Delay
987,Short Delay
988,Short Delay
989,Short Delay
990,Short Delay
991,Short Delay
992,Short Delay
993,Short Delay
994,Short Delay
995,Short Delay
996,Short Delay
997,Short Delay
998,Short Delay
999,Short Delay
1000,Short Delay
1001,Short Delay
1002,Short Delay
1003,Short Delay
1004,Short Delay
1005,Short Delay
1006,Short Delay
1007,Short Delay
1008,Short Delay
1009,Short Delay
1010,Short Delay
1011,Short Delay
1012,Short Delay
1013,Short Delay
1014,Short Delay
1015,Short Delay
1016,Short Delay
1017,Short Delay
1018,Short Delay
1019,No Delay
1020,Short Delay
1021,Short Delay
1022,Short Delay
1023,Short Delay
1024,Short Delay
1025,Short Delay
1026,Short Delay
1027,Short Delay
1028,Short Delay
1029,Short Delay
1030,Short Delay
1031,Short Delay
1032,Short Delay
1033,Short Delay
1034,Short Delay
1035,Short Delay
1036,Short Delay
1037,Short Delay
1038,Short Delay
1039,Short Delay
1040,Short Delay
1041,Short Delay
1042,Short Delay
1043,Short Delay
1044,Short Delay
1045,Short Delay
1046,Short Delay
1047,Short Delay
1048,Short Delay
1049,Short Delay
1050,Short Delay
1051,No Delay
1052,Short Delay
1053,Short Delay
1054,Short Delay
1055,Short Delay
1056,Short Delay
1057,Short Delay
1058,Moderate Delay
1059,Short Delay
1060,Short Delay
1061,Short Delay
1062,Short Delay
1063,Short Delay
1064,Short Delay
1065,Short Delay
1066,Short Delay
1067,Short Delay
1068,Short Delay
1069,Short Delay
1070,No Delay
1071,Short Delay
1072,Short Delay
1073,Short Delay
1074,Short Delay
1075,Short Delay
1076,Short Delay
1077,No Delay
1078,No Delay
1079,Short Delay
1080,Short Delay
1081,Short Delay
1082,Short Delay
1083,Short Delay
1084,Short Delay
1085,Short Delay
1086,Short Delay
1087,Short Delay
1088,Short Delay
1089,Short Delay
1090,Short Delay
1091,Short Delay
1092,Short Delay
1093,No Delay
1094,No Delay
1095,No Delay
1096,Short Delay
1097,Short Delay
1098,Short Delay
1099,Short Delay
1100,Short Delay
1101,Short Delay
1102,Short Delay
1103,Short Delay
1104,Short Delay
1105,Short Delay
1106,Short Delay
1107,Short Delay
1108,Short Delay
1109,Short Delay
1110,Short Delay
1111,Short Delay
1112,Short Delay
1113,Short Delay
1114,Short Delay
1115,Short Delay
1116,Short Delay
1117,Short Delay
1118,Short Delay
1119,Short Delay
1120,Short Delay
1121,Short Delay
1122,Short Delay
1123,Short Delay
1124,Short Delay
1125,Short Delay
1126,Short Delay
1127,Short Delay
1128,Short Delay
1129,Short Delay
1130,Short Delay
1131,Short Delay
1132,Short Delay
1133,Short Delay
1134,Short Delay
1135,Moderate Delay
1136,Short Delay
1137,Short Delay
1138,Short Delay
1139,Short Delay
1140,Short Delay
1141,Short Delay
1142,Short Delay
1143,Short Delay
1144,Short Delay
1145,Short Delay
1146,Short Delay
1147,Short Delay
1148,Short Delay
1149,Short Delay
1150,No Delay
1151,Short Delay
1152,Moderate Delay
1153,Short Delay
1154,No Delay
1155,No Delay
1156,Short Delay
1157,Short Delay
1158,Short Delay
1159,Short Delay
1160,Short Delay
1161,Short Delay
1162,Short Delay
1163,Short Delay
1164,No Delay
1165,Short Delay
1166,Short Delay
1167,Short Delay
1168,Short Delay
1169,No Delay
1170,Short Delay
1171,Short Delay
1172,No Delay
1173,Short Delay
1174,Short Delay
1175,Short Delay
1176,Short Delay
1177,Short Delay
1178,Short Delay
1179,Short Delay
1180,No Delay
1181,Short Delay
1182,No Delay
1183,Short Delay
1184,Short Delay
1185,No Delay
1186,Short Delay
1187,Short Delay
1188,No Delay
1189,Short Delay
1190,No Delay
1191,Short Delay
1192,Short Delay
1193,Short Delay
1194,Short Delay
1195,Short Delay
1196,Short Delay
1197,Short Delay
1198,Short Delay
1199,Short Delay
1200,Short Delay
1201,No Delay
1202,No Delay
1203,Short Delay
1204,Short Delay
1205,Short Delay
1206,Short Delay
1207,Short Delay
1208,Short Delay
1209,No Delay
1210,Short Delay
1211,Short Delay
1212,Short Delay
1213,Short Delay
1214,Short Delay
1215,No Delay
1216,Short Delay
1217,Short Delay
1218,Short Delay
1219,Short Delay
1220,Short Delay
1221,Short Delay
1222,Short Delay
1223,Short Delay
1224,Short Delay
1225,No Delay
1226,Short Delay
1227,Short Delay
1228,Short Delay
1229,Short Delay
1230,No Delay
1231,Short Delay
1232,No Delay
1233,Short Delay
1234,Short Delay
1235,Short Delay
1236,No Delay
1237,Short Delay
1238,Short Delay
1239,Short Delay
1240,No Delay
1241,Short Delay
1242,Short Delay
1243,Short Delay
1244,Short Delay
1245,No Delay
1246,Short Delay
1247,No Delay
1248,No Delay
1249,Short Delay
1250,Short Delay
1251,Short Delay
1252,Short Delay
1253,Short Delay
1254,Short Delay
1255,Short Delay
1256,Short Delay
1257,Short Delay
1258,Short Delay
1259,Short Delay
1260,Short Delay
1261,Short Delay
1262,Short Delay
1263,No Delay
1264,Short Delay
1265,Short Delay
1266,Short Delay
1267,Short Delay
1268,Short Delay
1269,No Delay
1270,Short Delay
1271,Short Delay
1272,Short Delay
1273,No Delay
1274,No Delay
1275,Short Delay
1276,Short Delay
1277,Short Delay
1278,Short Delay
1279,Short Delay
1280,Short Delay
1281,Short Delay
1282,Short Delay
1283,Short Delay
1284,Short Delay
1285,Short Delay
1286,Short Delay
1287,Short Delay
1288,No Delay
1289,No Delay
1290,Short Delay
1291,Short Delay
1292,Short Delay
1293,Short Delay
1294,Short Delay
1295,Short Delay
1296,Short Delay
1297,No Delay
1298,Short Delay
1299,Short Delay
1300,No Delay
1301,Short Delay
1302,Short Delay
1303,Short Delay
1304,Short Delay
1305,Short Delay
1306,Short Delay
1307,No Delay
1308,Short Delay
1309,Short Delay
1310,Short Delay
1311,Short Delay
1312,Short Delay
1313,Short Delay
1314,Short Delay
1315,Short Delay
1316,No Delay
1317,Short Delay
1318,Short Delay
1319,Short Delay
1320,Short Delay
1321,No Delay
1322,Short Delay
1323,Short Delay
1324,No Delay
1325,Short Delay
1326,Short Delay
1327,Short Delay
1328,Short Delay
1329,Short Delay
1330,Short Delay
1331,Short Delay
1332,Short Delay
1333,Short Delay
1334,Short Delay
1335,Short Delay
1336,Short Delay
1337,Short Delay
1338,No Delay
1339,Short Delay
1340,Short Delay
1341,No Delay
1342,Short Delay
1343,No Delay
1344,No Delay
1345,Short Delay
1346,No Delay
1347,Short Delay
1348,Short Delay
1349,Short Delay
1350,No Delay
1351,Short Delay
1352,No Delay
1353,No Delay
1354,No Delay
1355,Short Delay
1356,Short Delay
1357,No Delay
1358,Short Delay
1359,Short Delay
1360,Short Delay
1361,Short Delay
1362,Short Delay
1363,No Delay
1364,Short Delay
1365,No Delay
1366,Short Delay
1367,Short Delay
1368,Short Delay
1369,Short Delay
1370,No Delay
1371,No Delay
1372,No Delay
1373,Short Delay
1374,No Delay
1375,No Delay
1376,No Delay
1377,Short Delay
1378,No Delay
1379,Short Delay
1380,No Delay
1381,Short Delay
1382,Short Delay
1383,Short Delay
1384,Short Delay
1385,Short Delay
1386,Short Delay
1387,No Delay
1388,No Delay
1389,Short Delay
1390,Short Delay
1391,No Delay
1392,Short Delay
1393,Short Delay
1394,No Delay
1395,Short Delay
1396,Short Delay
1397,Short Delay
1398,No Delay
1399,Short Delay
1400,No Delay
1401,No Delay
1402,No Delay
1403,Short Delay
1404,Short Delay
1405,Short Delay
1406,Short Delay
1407,No Delay
1408,No Delay
1409,Short Delay
1410,Short Delay
1411,No Delay
1412,No Delay
1413,No Delay
1414,Short Delay
1415,Short Delay
1416,Short Delay
1417,Short Delay
1418,Short Delay
1419,Short Delay
1420,Short Delay
1421,Short Delay
1422,Short Delay
1423,Short Delay
1424,Short Delay
1425,Short Delay
1426,Short Delay
1427,Short Delay
1428,Short Delay
1429,No Delay
1430,Short Delay
1431,Short Delay
1432,Short Delay
1433,Short Delay
1434,Short Delay
1435,Short Delay
1436,Short Delay
1437,No Delay
1438,No Delay
1439,No Delay
1440,Short Delay
1441,Short Delay
1442,No Delay
1443,Short Delay
1444,No Delay
1445,Short Delay
1446,Short Delay
1447,No Delay
1448,Short Delay
1449,Short Delay
1450,Short Delay
1451,Short Delay
1452,No Delay
1453,Short Delay
1454,No Delay
1455,Short Delay
1456,Short Delay
1457,Short Delay
1458,Short Delay
1459,Short Delay
1460,Short Delay
1461,Short Delay
1462,Short Delay
1463,Short Delay
1464,Short Delay
1465,Short Delay
1466,Short Delay
1467,Short Delay
1468,No Delay
1469,Short Delay
1470,Short Delay
1471,No Delay
1472,No Delay
1473,Short Delay
1474,No Delay
1475,Short Delay
1476,Short Delay
1477,No Delay
1478,Short Delay
1479,Short Delay
1480,Short Delay
1481,Short Delay
1482,Short Delay
1483,No Delay
1484,Short Delay
1485,Short Delay
1486,Short Delay
1487,Short Delay
1488,No Delay
1489,Short Delay
1490,No Delay
1491,Short Delay
1492,Short Delay
1493,Short Delay
1494,Short Delay
1495,Short Delay
1496,Short Delay
1497,No Delay
1498,Short Delay
1499,Short Delay
1500,No Delay
1501,Short Delay
1502,Short Delay
1503,Short Delay
1504,Short Delay
1505,Short Delay
1506,No Delay
1507,No Delay
1508,Short Delay
1509,No Delay
1510,No Delay
1511,Short Delay
1512,Short Delay
1513,Short Delay
1514,Short Delay
1515,No Delay
1516,Short Delay
1517,Short Delay
1518,Short Delay
1519,Short Delay
1520,Short Delay
1521,Short Delay
1522,Short Delay
1523,Short Delay
1524,Short Delay
1525,Short Delay
1526,Short Delay
1527,No Delay
1528,Short Delay
1529,No Delay
1530,Short Delay
1531,Short Delay
1532,No Delay
1533,No Delay
1534,Short Delay
1535,Short Delay
1536,Short Delay
1537,Short Delay
1538,No Delay
1539,No Delay
1540,Short Delay
1541,No Delay
1542,No Delay
1543,No Delay
1544,Short Delay
1545,Short Delay
1546,No Delay
1547,Short Delay
1548,No Delay
1549,No Delay
1550,Short Delay
1551,Short Delay
1552,No Delay
1553,Short Delay
1554,Short Delay
1555,Short Delay
1556,Short Delay
1557,No Delay
1558,Short Delay
1559,Short Delay
1560,Short Delay
1561,Short Delay
1562,Short Delay
1563,Short Delay
1564,Short Delay
1565,Short Delay
1566,Short Delay
1567,No Delay
1568,Short Delay
1569,Short Delay
1570,No Delay
1571,Short Delay
1572,Short Delay
1573,Short Delay
1574,Short Delay
1575,Short Delay
1576,Short Delay
1577,Short Delay
1578,Short Delay
1579,Short Delay
1580,No Delay
1581,Short Delay
1582,Short Delay
1583,No Delay
1584,No Delay
1585,No Delay
1586,Short Delay
1587,No Delay
1588,Short Delay
1589,No Delay
1590,Short Delay
1591,Short Delay
1592,Short Delay
1593,No Delay
1594,Short Delay
1595,No Delay
1596,No Delay
1597,Short Delay
1598,Short Delay
1599,Short Delay
1600,Short Delay
1601,No Delay
1602,Short Delay
1603,Short Delay
1604,No Delay
1605,No Delay
1606,No Delay
1607,Short Delay
1608,Short Delay
1609,No Delay
1610,Short Delay
1611,No Delay
1612,Short Delay
1613,No Delay
1614,Short Delay
1615,Short Delay
1616,Short Delay
1617,Short Delay
1618,Short Delay
1619,Short Delay
1620,No Delay
1621,Short Delay
1622,Short Delay
1623,No Delay
1624,Short Delay
1625,Short Delay
1626,Short Delay
1627,Short Delay
1628,Short Delay
1629,Short Delay
1630,Short Delay
1631,Short Delay
1632,Short Delay
1633,Short Delay
1634,No Delay
1635,Short Delay
1636,No Delay
1637,Short Delay
1638,Short Delay
1639,Short Delay
1640,Short Delay
1641,No Delay
1642,Short Delay
1643,No Delay
1644,No Delay
1645,No Delay
1646,Short Delay
1647,No Delay
1648,No Delay
1649,Short Delay
1650,Short Delay
1651,Short Delay
1652,No Delay
1653,Short Delay
1654,Short Delay
1655,Short Delay
1656,No Delay
1657,Short Delay
1658,No Delay
1659,Short Delay
1660,Short Delay
1661,No Delay
1662,Short Delay
1663,No Delay
1664,Short Delay
1665,Short Delay
1666,Short Delay
1667,No Delay
1668,Short Delay
1669,Short Delay
1670,Short Delay
1671,Short Delay
1672,Short Delay
1673,Short Delay
1674,Short Delay
1675,No Delay
1676,Short Delay
1677,Short Delay
1678,Short Delay
1679,Short Delay
1680,Short Delay
1681,Short Delay
1682,No Delay
1683,Short Delay
1684,Short Delay
1685,No Delay
1686,No Delay
1687,No Delay
1688,Short Delay
1689,No Delay
1690,No Delay
1691,No Delay
1692,Short Delay
1693,No Delay
