ID,Delay
220,delayed
221,delayed
222,delayed
223,delayed
224,delayed
225,delayed
226,delayed
227,on-time
228,delayed
229,delayed
230,on-time
231,delayed
232,delayed
233,on-time
234,delayed
235,on-time
236,delayed
237,delayed
238,delayed
239,on-time
240,delayed
241,delayed
242,delayed
243,on-time
244,delayed
245,delayed
246,delayed
247,delayed
248,delayed
249,delayed
250,on-time
251,delayed
252,delayed
253,delayed
254,delayed
255,on-time
256,delayed
257,on-time
258,delayed
259,delayed
260,delayed
261,delayed
262,delayed
263,on-time
264,delayed
265,delayed
266,delayed
267,delayed
268,delayed
269,delayed
270,delayed
271,delayed
272,delayed
273,on-time
274,delayed
275,on-time
276,delayed
277,delayed
278,on-time
279,delayed
280,on-time
281,delayed
282,delayed
283,delayed
284,delayed
285,on-time
286,delayed
287,delayed
288,delayed
289,delayed
290,delayed
291,delayed
292,delayed
293,delayed
294,delayed
295,delayed
296,delayed
297,delayed
298,delayed
299,on-time
300,delayed
301,delayed
302,delayed
303,delayed
304,delayed
305,delayed
306,delayed
307,delayed
308,delayed
309,delayed
310,delayed
311,delayed
312,delayed
313,delayed
314,on-time
315,delayed
316,delayed
317,delayed
318,delayed
319,delayed
320,delayed
321,delayed
322,delayed
323,delayed
324,delayed
325,delayed
326,delayed
327,delayed
328,delayed
329,on-time
330,delayed
331,delayed
332,delayed
333,delayed
334,delayed
335,delayed
336,delayed
337,delayed
338,delayed
339,delayed
340,delayed
341,delayed
342,delayed
343,delayed
344,delayed
345,delayed
346,delayed
347,delayed
348,delayed
349,delayed
350,delayed
351,delayed
352,delayed
353,on-time
354,delayed
355,delayed
356,delayed
357,delayed
358,delayed
359,on-time
360,delayed
361,delayed
362,on-time
363,delayed
364,delayed
365,delayed
366,delayed
367,delayed
368,delayed
369,on-time
370,on-time
371,delayed
372,delayed
373,delayed
374,delayed
375,delayed
376,on-time
377,delayed
378,delayed
379,delayed
380,delayed
381,delayed
382,delayed
383,on-time
384,delayed
385,delayed
386,delayed
387,delayed
388,on-time
389,delayed
390,delayed
391,delayed
392,delayed
393,delayed
394,delayed
395,on-time
396,delayed
397,on-time
398,on-time
399,delayed
400,on-time
401,delayed
402,delayed
403,delayed
404,on-time
405,delayed
406,delayed
407,delayed
408,delayed
409,delayed
410,delayed
411,delayed
412,delayed
413,delayed
414,delayed
415,delayed
416,on-time
417,delayed
418,delayed
419,delayed
420,on-time
421,delayed
422,delayed
423,delayed
424,delayed
425,delayed
426,delayed
427,on-time
428,delayed
429,on-time
430,delayed
431,delayed
432,delayed
433,delayed
434,delayed
435,delayed
436,delayed
437,delayed
438,on-time
439,delayed
440,delayed
441,delayed
442,delayed
443,delayed
444,delayed
445,delayed
446,on-time
447,delayed
448,delayed
449,on-time
450,delayed
451,delayed
452,delayed
453,delayed
454,on-time
455,delayed
456,delayed
457,delayed
458,delayed
459,delayed
460,delayed
461,delayed
462,on-time
463,on-time
464,delayed
465,delayed
466,delayed
467,delayed
468,delayed
469,delayed
470,delayed
471,on-time
472,delayed
473,on-time
474,delayed
475,on-time
476,on-time
477,delayed
478,on-time
479,delayed
480,delayed
481,delayed
482,delayed
483,delayed
484,on-time
485,delayed
486,delayed
487,on-time
488,delayed
489,delayed
490,delayed
491,delayed
492,delayed
493,delayed
494,delayed
495,delayed
496,delayed
497,delayed
498,delayed
499,delayed
500,delayed
501,delayed
502,delayed
503,delayed
504,delayed
505,delayed
506,delayed
507,on-time
508,delayed
509,delayed
510,delayed
511,delayed
512,on-time
513,on-time
514,delayed
515,delayed
516,delayed
517,delayed
518,delayed
519,on-time
520,delayed
521,delayed
522,delayed
523,delayed
524,delayed
525,delayed
526,delayed
527,delayed
528,delayed
529,delayed
530,delayed
531,delayed
532,delayed
533,delayed
534,delayed
535,delayed
536,delayed
537,delayed
538,on-time
539,delayed
540,delayed
541,delayed
542,delayed
543,on-time
544,delayed
545,on-time
546,on-time
547,delayed
548,delayed
549,delayed
550,delayed
551,on-time
552,delayed
553,delayed
554,delayed
555,delayed
556,delayed
557,delayed
558,delayed
559,delayed
560,delayed
561,delayed
562,delayed
563,delayed
564,delayed
565,delayed
566,delayed
567,delayed
568,delayed
569,delayed
570,on-time
571,delayed
572,delayed
573,delayed
574,delayed
575,delayed
576,on-time
577,delayed
578,delayed
579,delayed
580,delayed
581,delayed
582,delayed
583,delayed
584,delayed
585,delayed
586,delayed
587,delayed
588,delayed
589,delayed
590,delayed
591,delayed
592,delayed
593,delayed
594,delayed
595,delayed
596,delayed
597,delayed
598,delayed
599,delayed
600,delayed
601,delayed
602,on-time
603,delayed
604,delayed
605,delayed
606,delayed
607,delayed
608,on-time
609,delayed
610,delayed
611,delayed
612,delayed
613,delayed
614,delayed
615,delayed
616,delayed
617,delayed
618,delayed
619,delayed
620,delayed
621,delayed
622,delayed
623,delayed
624,delayed
625,delayed
626,delayed
627,delayed
628,delayed
629,delayed
630,delayed
631,delayed
632,delayed
633,delayed
634,delayed
635,delayed
636,delayed
637,delayed
638,delayed
639,delayed
640,delayed
641,delayed
642,on-time
643,delayed
644,delayed
645,delayed
646,delayed
647,delayed
648,delayed
649,delayed
650,delayed
651,delayed
652,delayed
653,delayed
654,delayed
655,delayed
656,delayed
657,delayed
658,delayed
659,delayed
660,delayed
661,delayed
662,delayed
663,delayed
664,delayed
665,delayed
666,delayed
667,delayed
668,delayed
669,delayed
670,delayed
671,delayed
672,delayed
673,delayed
674,delayed
675,delayed
676,delayed
677,delayed
678,delayed
679,delayed
680,delayed
681,delayed
682,delayed
683,delayed
684,delayed
685,delayed
686,delayed
687,delayed
688,delayed
689,delayed
690,delayed
691,delayed
692,delayed
693,delayed
694,delayed
695,delayed
696,delayed
697,delayed
698,delayed
699,delayed
700,delayed
701,delayed
702,delayed
703,delayed
704,delayed
705,delayed
706,delayed
707,delayed
708,delayed
709,delayed
710,delayed
711,delayed
712,delayed
713,delayed
714,delayed
715,delayed
716,delayed
717,delayed
718,delayed
719,delayed
720,delayed
721,delayed
722,delayed
723,delayed
724,delayed
725,delayed
726,delayed
727,delayed
728,delayed
729,delayed
730,delayed
731,delayed
732,delayed
733,delayed
734,delayed
735,delayed
736,delayed
737,delayed
738,delayed
739,delayed
740,delayed
741,delayed
742,delayed
743,delayed
744,delayed
745,delayed
746,delayed
747,delayed
748,delayed
749,delayed
750,delayed
751,delayed
752,delayed
753,delayed
754,delayed
755,delayed
756,delayed
757,delayed
758,delayed
759,delayed
760,delayed
761,delayed
762,delayed
763,delayed
764,delayed
765,delayed
766,delayed
767,delayed
768,delayed
769,delayed
770,delayed
771,delayed
772,delayed
773,delayed
774,delayed
775,delayed
776,delayed
777,delayed
778,delayed
779,delayed
780,on-time
781,delayed
782,delayed
783,delayed
784,delayed
785,delayed
786,delayed
787,delayed
788,delayed
789,delayed
790,delayed
791,delayed
792,delayed
793,delayed
794,delayed
795,delayed
796,delayed
797,delayed
798,delayed
799,delayed
800,delayed
801,delayed
802,delayed
803,delayed
804,delayed
805,delayed
806,delayed
807,delayed
808,delayed
809,delayed
810,delayed
811,delayed
812,delayed
813,delayed
814,delayed
815,delayed
816,delayed
817,delayed
818,delayed
819,delayed
820,delayed
821,delayed
822,delayed
823,delayed
824,delayed
825,delayed
826,delayed
827,delayed
828,delayed
829,delayed
830,delayed
831,delayed
832,delayed
833,delayed
834,delayed
835,delayed
836,delayed
837,delayed
838,delayed
839,delayed
840,delayed
841,delayed
842,delayed
843,delayed
844,delayed
845,delayed
846,delayed
847,delayed
848,delayed
849,delayed
850,delayed
851,delayed
852,delayed
853,delayed
854,delayed
855,delayed
856,delayed
857,delayed
858,delayed
859,delayed
860,delayed
861,delayed
862,delayed
863,delayed
864,delayed
865,delayed
866,delayed
867,delayed
868,delayed
869,delayed
870,delayed
871,delayed
872,delayed
873,delayed
874,delayed
875,delayed
876,delayed
877,delayed
878,delayed
879,delayed
880,delayed
881,delayed
882,delayed
883,delayed
884,delayed
885,delayed
886,delayed
887,delayed
888,delayed
889,delayed
890,delayed
891,delayed
892,delayed
893,delayed
894,delayed
895,on-time
896,delayed
897,delayed
898,delayed
899,delayed
900,delayed
901,delayed
902,delayed
903,delayed
904,delayed
905,delayed
906,delayed
907,delayed
908,delayed
909,delayed
910,delayed
911,delayed
912,delayed
913,delayed
914,delayed
915,delayed
916,delayed
917,delayed
918,delayed
919,delayed
920,delayed
921,delayed
922,delayed
923,delayed
924,delayed
925,delayed
926,delayed
927,delayed
928,delayed
929,delayed
930,on-time
931,delayed
932,delayed
933,delayed
934,delayed
935,delayed
936,delayed
937,delayed
938,delayed
939,delayed
940,delayed
941,delayed
942,delayed
943,delayed
944,delayed
945,delayed
946,delayed
947,delayed
948,delayed
949,delayed
950,delayed
951,delayed
952,delayed
953,delayed
954,delayed
955,delayed
956,delayed
957,delayed
958,delayed
959,delayed
960,delayed
961,delayed
962,delayed
963,delayed
964,delayed
965,delayed
966,on-time
967,delayed
968,delayed
969,delayed
970,delayed
971,delayed
972,delayed
973,delayed
974,delayed
975,delayed
976,delayed
977,delayed
978,delayed
979,delayed
980,delayed
981,delayed
982,delayed
983,delayed
984,delayed
985,delayed
986,delayed
987,delayed
988,delayed
989,delayed
990,delayed
991,delayed
992,delayed
993,delayed
994,delayed
995,delayed
996,delayed
997,delayed
998,delayed
999,delayed
1000,delayed
1001,delayed
1002,delayed
1003,delayed
1004,delayed
1005,delayed
1006,delayed
1007,delayed
1008,delayed
1009,delayed
1010,delayed
1011,delayed
1012,delayed
1013,delayed
1014,delayed
1015,delayed
1016,delayed
1017,delayed
1018,delayed
1019,delayed
1020,delayed
1021,delayed
1022,delayed
1023,delayed
1024,delayed
1025,delayed
1026,delayed
1027,delayed
1028,delayed
1029,delayed
1030,delayed
1031,delayed
1032,delayed
1033,delayed
1034,delayed
1035,delayed
1036,delayed
1037,delayed
1038,delayed
1039,delayed
1040,delayed
1041,delayed
1042,delayed
1043,delayed
1044,delayed
1045,delayed
1046,delayed
1047,delayed
1048,delayed
1049,delayed
1050,delayed
1051,delayed
1052,delayed
1053,delayed
1054,delayed
1055,delayed
1056,delayed
1057,delayed
1058,delayed
1059,delayed
1060,delayed
1061,delayed
1062,delayed
1063,delayed
1064,delayed
1065,delayed
1066,delayed
1067,delayed
1068,delayed
1069,delayed
1070,on-time
1071,delayed
1072,delayed
1073,delayed
1074,delayed
1075,delayed
1076,delayed
1077,delayed
1078,on-time
1079,delayed
1080,delayed
1081,delayed
1082,delayed
1083,delayed
1084,delayed
1085,delayed
1086,delayed
1087,delayed
1088,delayed
1089,delayed
1090,delayed
1091,delayed
1092,delayed
1093,delayed
1094,delayed
1095,delayed
1096,delayed
1097,delayed
1098,delayed
1099,on-time
1100,delayed
1101,delayed
1102,delayed
1103,on-time
1104,delayed
1105,delayed
1106,delayed
1107,delayed
1108,delayed
1109,delayed
1110,delayed
1111,delayed
1112,delayed
1113,delayed
1114,delayed
1115,delayed
1116,delayed
1117,delayed
1118,delayed
1119,delayed
1120,delayed
1121,delayed
1122,delayed
1123,delayed
1124,delayed
1125,delayed
1126,delayed
1127,delayed
1128,delayed
1129,delayed
1130,delayed
1131,delayed
1132,delayed
1133,delayed
1134,delayed
1135,on-time
1136,delayed
1137,delayed
1138,delayed
1139,delayed
1140,delayed
1141,delayed
1142,on-time
1143,delayed
1144,delayed
1145,delayed
1146,delayed
1147,delayed
1148,delayed
1149,delayed
1150,delayed
1151,delayed
1152,delayed
1153,delayed
1154,delayed
1155,delayed
1156,delayed
1157,delayed
1158,delayed
1159,delayed
1160,delayed
1161,delayed
1162,delayed
1163,delayed
1164,delayed
1165,delayed
1166,delayed
1167,delayed
1168,delayed
1169,delayed
1170,delayed
1171,delayed
1172,delayed
1173,delayed
1174,delayed
1175,delayed
1176,delayed
1177,on-time
1178,delayed
1179,delayed
1180,on-time
1181,on-time
1182,on-time
1183,delayed
1184,delayed
1185,delayed
1186,on-time
1187,delayed
1188,on-time
1189,delayed
1190,delayed
1191,delayed
1192,on-time
1193,delayed
1194,delayed
1195,delayed
1196,delayed
1197,delayed
1198,delayed
1199,on-time
1200,delayed
1201,on-time
1202,delayed
1203,delayed
1204,on-time
1205,delayed
1206,on-time
1207,delayed
1208,delayed
1209,delayed
1210,delayed
1211,on-time
1212,delayed
1213,on-time
1214,on-time
1215,on-time
1216,delayed
1217,on-time
1218,delayed
1219,delayed
1220,delayed
1221,delayed
1222,delayed
1223,delayed
1224,delayed
1225,delayed
1226,delayed
1227,delayed
1228,delayed
1229,delayed
1230,delayed
1231,delayed
1232,on-time
1233,delayed
1234,delayed
1235,delayed
1236,delayed
1237,delayed
1238,delayed
1239,delayed
1240,on-time
1241,delayed
1242,on-time
1243,delayed
1244,on-time
1245,on-time
1246,delayed
1247,delayed
1248,on-time
1249,delayed
1250,on-time
1251,delayed
1252,delayed
1253,delayed
1254,delayed
1255,delayed
1256,delayed
1257,delayed
1258,delayed
1259,delayed
1260,delayed
1261,delayed
1262,delayed
1263,on-time
1264,delayed
1265,on-time
1266,delayed
1267,delayed
1268,delayed
1269,delayed
1270,delayed
1271,delayed
1272,delayed
1273,on-time
1274,on-time
1275,delayed
1276,delayed
1277,delayed
1278,delayed
1279,delayed
1280,delayed
1281,delayed
1282,delayed
1283,delayed
1284,delayed
1285,delayed
1286,delayed
1287,delayed
1288,on-time
1289,on-time
1290,delayed
1291,delayed
1292,delayed
1293,delayed
1294,delayed
1295,delayed
1296,delayed
1297,on-time
1298,delayed
1299,delayed
1300,on-time
1301,delayed
1302,delayed
1303,delayed
1304,delayed
1305,delayed
1306,delayed
1307,delayed
1308,delayed
1309,delayed
1310,delayed
1311,delayed
1312,delayed
1313,delayed
1314,delayed
1315,delayed
1316,delayed
1317,on-time
1318,delayed
1319,delayed
1320,delayed
1321,on-time
1322,on-time
1323,delayed
1324,on-time
1325,delayed
1326,delayed
1327,delayed
1328,delayed
1329,delayed
1330,delayed
1331,delayed
1332,delayed
1333,delayed
1334,on-time
1335,delayed
1336,delayed
1337,delayed
1338,on-time
1339,on-time
1340,delayed
1341,delayed
1342,delayed
1343,on-time
1344,delayed
1345,delayed
1346,on-time
1347,delayed
1348,delayed
1349,delayed
1350,on-time
1351,delayed
1352,delayed
1353,on-time
1354,delayed
1355,delayed
1356,on-time
1357,delayed
1358,delayed
1359,on-time
1360,on-time
1361,on-time
1362,on-time
1363,delayed
1364,delayed
1365,delayed
1366,delayed
1367,delayed
1368,delayed
1369,delayed
1370,on-time
1371,on-time
1372,delayed
1373,delayed
1374,delayed
1375,delayed
1376,delayed
1377,delayed
1378,delayed
1379,delayed
1380,on-time
1381,delayed
1382,delayed
1383,delayed
1384,delayed
1385,delayed
1386,delayed
1387,on-time
1388,delayed
1389,delayed
1390,on-time
1391,on-time
1392,delayed
1393,delayed
1394,delayed
1395,delayed
1396,delayed
1397,delayed
1398,on-time
1399,delayed
1400,on-time
1401,on-time
1402,on-time
1403,delayed
1404,delayed
1405,delayed
1406,delayed
1407,on-time
1408,on-time
1409,delayed
1410,delayed
1411,delayed
1412,delayed
1413,delayed
1414,delayed
1415,delayed
1416,delayed
1417,delayed
1418,on-time
1419,delayed
1420,delayed
1421,delayed
1422,delayed
1423,delayed
1424,delayed
1425,delayed
1426,delayed
1427,delayed
1428,delayed
1429,delayed
1430,delayed
1431,delayed
1432,delayed
1433,on-time
1434,delayed
1435,delayed
1436,delayed
1437,delayed
1438,delayed
1439,delayed
1440,delayed
1441,delayed
1442,delayed
1443,on-time
1444,on-time
1445,delayed
1446,on-time
1447,delayed
1448,delayed
1449,delayed
1450,delayed
1451,delayed
1452,on-time
1453,delayed
1454,delayed
1455,delayed
1456,delayed
1457,delayed
1458,delayed
1459,delayed
1460,delayed
1461,on-time
1462,delayed
1463,delayed
1464,delayed
1465,on-time
1466,delayed
1467,delayed
1468,on-time
1469,on-time
1470,delayed
1471,delayed
1472,on-time
1473,on-time
1474,on-time
1475,delayed
1476,delayed
1477,on-time
1478,delayed
1479,delayed
1480,delayed
1481,delayed
1482,delayed
1483,delayed
1484,delayed
1485,delayed
1486,delayed
1487,on-time
1488,delayed
1489,on-time
1490,delayed
1491,delayed
1492,delayed
1493,delayed
1494,delayed
1495,on-time
1496,delayed
1497,delayed
1498,on-time
1499,delayed
1500,delayed
1501,delayed
1502,on-time
1503,delayed
1504,on-time
1505,delayed
1506,delayed
1507,on-time
1508,delayed
1509,on-time
1510,delayed
1511,delayed
1512,on-time
1513,delayed
1514,on-time
1515,delayed
1516,delayed
1517,delayed
1518,delayed
1519,delayed
1520,delayed
1521,delayed
1522,delayed
1523,delayed
1524,delayed
1525,delayed
1526,delayed
1527,on-time
1528,delayed
1529,on-time
1530,delayed
1531,delayed
1532,delayed
1533,on-time
1534,delayed
1535,on-time
1536,delayed
1537,delayed
1538,delayed
1539,delayed
1540,delayed
1541,on-time
1542,on-time
1543,on-time
1544,delayed
1545,delayed
1546,on-time
1547,delayed
1548,delayed
1549,on-time
1550,on-time
1551,on-time
1552,delayed
1553,delayed
1554,delayed
1555,delayed
1556,delayed
1557,delayed
1558,delayed
1559,delayed
1560,delayed
1561,on-time
1562,delayed
1563,on-time
1564,delayed
1565,delayed
1566,delayed
1567,delayed
1568,delayed
1569,delayed
1570,delayed
1571,delayed
1572,delayed
1573,delayed
1574,delayed
1575,on-time
1576,delayed
1577,delayed
1578,delayed
1579,delayed
1580,on-time
1581,delayed
1582,delayed
1583,on-time
1584,delayed
1585,delayed
1586,delayed
1587,on-time
1588,delayed
1589,delayed
1590,delayed
1591,delayed
1592,delayed
1593,on-time
1594,delayed
1595,on-time
1596,delayed
1597,delayed
1598,delayed
1599,delayed
1600,delayed
1601,on-time
1602,on-time
1603,on-time
1604,on-time
1605,on-time
1606,on-time
1607,on-time
1608,on-time
1609,on-time
1610,delayed
1611,on-time
1612,delayed
1613,on-time
1614,delayed
1615,delayed
1616,delayed
1617,delayed
1618,delayed
1619,on-time
1620,on-time
1621,delayed
1622,delayed
1623,delayed
1624,delayed
1625,delayed
1626,delayed
1627,delayed
1628,delayed
1629,delayed
1630,delayed
1631,delayed
1632,on-time
1633,delayed
1634,delayed
1635,delayed
1636,delayed
1637,delayed
1638,delayed
1639,delayed
1640,delayed
1641,delayed
1642,delayed
1643,on-time
1644,on-time
1645,delayed
1646,on-time
1647,on-time
1648,on-time
1649,delayed
1650,delayed
1651,delayed
1652,delayed
1653,on-time
1654,delayed
1655,delayed
1656,delayed
1657,delayed
1658,delayed
1659,delayed
1660,on-time
1661,delayed
1662,delayed
1663,delayed
1664,delayed
1665,delayed
1666,delayed
1667,delayed
1668,delayed
1669,delayed
1670,delayed
1671,on-time
1672,on-time
1673,delayed
1674,delayed
1675,delayed
1676,delayed
1677,delayed
1678,delayed
1679,delayed
1680,delayed
1681,delayed
1682,on-time
1683,delayed
1684,on-time
1685,delayed
1686,delayed
1687,delayed
1688,delayed
1689,delayed
1690,on-time
1691,delayed
1692,on-time
1693,on-time
1694,on-time
1695,delayed
1696,delayed
1697,delayed
1698,delayed
1699,delayed
1700,on-time
1701,on-time
1702,delayed
1703,delayed
1704,delayed
1705,on-time
1706,on-time
1707,delayed
1708,delayed
1709,delayed
1710,delayed
1711,delayed
1712,on-time
1713,delayed
1714,delayed
1715,delayed
1716,on-time
1717,delayed
1718,delayed
1719,delayed
1720,delayed
1721,delayed
1722,on-time
1723,on-time
1724,on-time
1725,on-time
1726,on-time
1727,on-time
1728,on-time
1729,delayed
1730,delayed
1731,delayed
1732,delayed
1733,delayed
1734,delayed
1735,delayed
1736,delayed
1737,on-time
1738,on-time
1739,delayed
1740,delayed
1741,delayed
1742,delayed
1743,on-time
1744,delayed
1745,delayed
1746,delayed
1747,on-time
1748,delayed
1749,delayed
1750,delayed
1751,on-time
1752,on-time
1753,delayed
1754,on-time
1755,delayed
1756,delayed
1757,delayed
1758,delayed
1759,delayed
1760,delayed
1761,delayed
1762,delayed
1763,delayed
1764,delayed
1765,delayed
1766,delayed
1767,delayed
1768,on-time
1769,delayed
1770,delayed
1771,delayed
1772,delayed
1773,on-time
1774,delayed
1775,delayed
1776,delayed
1777,on-time
1778,delayed
1779,delayed
1780,delayed
1781,delayed
1782,delayed
1783,delayed
1784,delayed
1785,delayed
1786,on-time
1787,on-time
1788,delayed
1789,on-time
1790,delayed
1791,on-time
1792,delayed
1793,delayed
1794,delayed
1795,delayed
1796,delayed
1797,delayed
1798,delayed
1799,delayed
1800,delayed
1801,delayed
1802,delayed
1803,delayed
1804,delayed
1805,delayed
1806,delayed
1807,delayed
1808,on-time
1809,delayed
1810,on-time
1811,delayed
1812,on-time
1813,delayed
1814,on-time
1815,delayed
1816,delayed
1817,delayed
1818,delayed
1819,on-time
1820,on-time
1821,delayed
1822,on-time
1823,delayed
1824,delayed
1825,delayed
1826,delayed
1827,delayed
1828,delayed
1829,delayed
1830,delayed
1831,delayed
1832,delayed
1833,delayed
1834,delayed
1835,delayed
1836,delayed
1837,delayed
1838,delayed
1839,delayed
1840,delayed
1841,delayed
1842,delayed
1843,delayed
1844,delayed
1845,delayed
1846,delayed
1847,delayed
1848,delayed
1849,delayed
1850,delayed
1851,delayed
1852,delayed
1853,on-time
1854,delayed
1855,delayed
1856,delayed
1857,delayed
1858,delayed
1859,delayed
1860,delayed
1861,delayed
1862,delayed
1863,delayed
1864,delayed
1865,delayed
1866,delayed
1867,on-time
1868,on-time
1869,delayed
1870,delayed
1871,delayed
1872,on-time
1873,delayed
1874,delayed
1875,delayed
1876,delayed
1877,delayed
1878,delayed
1879,delayed
1880,delayed
1881,delayed
1882,delayed
1883,delayed
1884,delayed
1885,delayed
1886,delayed
1887,delayed
1888,delayed
1889,delayed
1890,on-time
1891,delayed
1892,delayed
1893,delayed
1894,delayed
1895,delayed
1896,delayed
1897,delayed
1898,delayed
1899,delayed
1900,delayed
1901,delayed
1902,delayed
1903,delayed
1904,delayed
1905,delayed
1906,on-time
1907,delayed
1908,delayed
1909,delayed
1910,delayed
1911,delayed
1912,delayed
1913,on-time
1914,delayed
1915,on-time
1916,delayed
1917,delayed
1918,delayed
1919,on-time
1920,delayed
1921,on-time
1922,delayed
1923,delayed
1924,delayed
1925,on-time
1926,delayed
1927,delayed
1928,delayed
1929,delayed
1930,on-time
1931,delayed
1932,delayed
1933,on-time
1934,delayed
1935,delayed
1936,delayed
1937,delayed
1938,delayed
1939,delayed
1940,delayed
1941,delayed
1942,delayed
1943,delayed
1944,delayed
1945,delayed
1946,on-time
1947,delayed
1948,delayed
1949,delayed
1950,on-time
1951,delayed
1952,delayed
1953,delayed
1954,delayed
1955,delayed
1956,delayed
1957,delayed
1958,delayed
1959,delayed
1960,delayed
1961,on-time
1962,delayed
1963,delayed
1964,delayed
1965,on-time
1966,on-time
1967,delayed
1968,delayed
1969,delayed
1970,delayed
1971,delayed
1972,on-time
1973,delayed
1974,delayed
1975,delayed
1976,on-time
1977,delayed
1978,on-time
1979,delayed
1980,delayed
1981,delayed
1982,on-time
1983,delayed
1984,delayed
1985,delayed
1986,delayed
1987,delayed
1988,delayed
1989,delayed
1990,delayed
1991,on-time
1992,delayed
1993,delayed
1994,delayed
1995,delayed
1996,on-time
1997,delayed
1998,on-time
1999,delayed
2000,delayed
2001,delayed
2002,delayed
2003,delayed
2004,delayed
2005,delayed
2006,on-time
2007,delayed
2008,delayed
2009,delayed
2010,delayed
2011,delayed
2012,delayed
2013,delayed
2014,delayed
2015,on-time
2016,delayed
2017,delayed
2018,delayed
2019,delayed
2020,delayed
2021,delayed
2022,delayed
2023,delayed
2024,delayed
2025,delayed
2026,delayed
2027,delayed
2028,delayed
2029,delayed
2030,on-time
2031,delayed
2032,delayed
2033,delayed
2034,delayed
2035,delayed
2036,delayed
2037,on-time
2038,delayed
2039,on-time
2040,delayed
2041,delayed
2042,delayed
2043,delayed
2044,delayed
2045,on-time
2046,delayed
2047,delayed
2048,delayed
2049,delayed
2050,delayed
2051,delayed
2052,delayed
2053,delayed
2054,delayed
2055,delayed
2056,delayed
2057,delayed
2058,on-time
2059,delayed
2060,delayed
2061,delayed
2062,delayed
2063,delayed
2064,on-time
2065,delayed
2066,delayed
2067,delayed
2068,delayed
2069,delayed
2070,delayed
2071,delayed
2072,delayed
2073,delayed
2074,delayed
2075,delayed
2076,delayed
2077,delayed
2078,delayed
2079,delayed
2080,delayed
2081,on-time
2082,delayed
2083,delayed
2084,on-time
2085,delayed
2086,delayed
2087,delayed
2088,on-time
2089,delayed
2090,delayed
2091,delayed
2092,delayed
2093,on-time
2094,on-time
2095,on-time
2096,delayed
2097,delayed
2098,delayed
2099,delayed
2100,delayed
2101,delayed
2102,delayed
2103,delayed
2104,delayed
2105,delayed
2106,delayed
2107,delayed
2108,delayed
2109,on-time
2110,delayed
2111,delayed
2112,delayed
2113,delayed
2114,delayed
2115,delayed
2116,delayed
2117,on-time
2118,delayed
2119,delayed
2120,delayed
2121,delayed
2122,delayed
2123,delayed
2124,delayed
2125,on-time
2126,delayed
2127,delayed
2128,delayed
2129,delayed
2130,delayed
2131,delayed
2132,delayed
2133,delayed
2134,delayed
2135,delayed
2136,delayed
2137,delayed
2138,on-time
2139,delayed
2140,delayed
