ID,Delay
250,on-time
251,delayed
252,on-time
253,delayed
254,delayed
255,on-time
256,delayed
257,on-time
258,on-time
259,delayed
260,on-time
261,on-time
262,on-time
263,on-time
264,on-time
265,on-time
266,on-time
267,on-time
268,on-time
269,delayed
270,on-time
271,on-time
272,delayed
273,on-time
274,on-time
275,on-time
276,on-time
277,on-time
278,on-time
279,on-time
280,on-time
281,on-time
282,on-time
283,on-time
284,on-time
285,on-time
286,on-time
287,on-time
288,on-time
289,delayed
290,on-time
291,on-time
292,delayed
293,delayed
294,on-time
295,delayed
296,on-time
297,on-time
298,on-time
299,on-time
300,on-time
301,on-time
302,on-time
303,on-time
304,on-time
305,on-time
306,on-time
307,on-time
308,delayed
309,on-time
310,on-time
311,on-time
312,on-time
313,on-time
314,on-time
315,delayed
316,delayed
317,on-time
318,on-time
319,on-time
320,delayed
321,on-time
322,on-time
323,on-time
324,delayed
325,on-time
326,delayed
327,on-time
328,on-time
329,on-time
330,on-time
331,delayed
332,on-time
333,delayed
334,delayed
335,on-time
336,delayed
337,delayed
338,on-time
339,delayed
340,delayed
341,delayed
342,delayed
343,on-time
344,delayed
345,on-time
346,on-time
347,on-time
348,on-time
349,on-time
350,on-time
351,on-time
352,on-time
353,on-time
354,on-time
355,on-time
356,on-time
357,on-time
358,on-time
359,on-time
360,delayed
361,on-time
362,on-time
363,on-time
364,on-time
365,on-time
366,on-time
367,delayed
368,delayed
369,on-time
370,on-time
371,delayed
372,delayed
373,delayed
374,on-time
375,on-time
376,on-time
377,delayed
378,on-time
379,on-time
380,on-time
381,on-time
382,on-time
383,on-time
384,on-time
385,on-time
386,on-time
387,on-time
388,on-time
389,on-time
390,on-time
391,delayed
392,on-time
393,on-time
394,delayed
395,on-time
396,on-time
397,on-time
398,on-time
399,on-time
400,on-time
401,delayed
402,on-time
403,on-time
404,on-time
405,delayed
406,delayed
407,on-time
408,on-time
409,on-time
410,on-time
411,delayed
412,delayed
413,delayed
414,on-time
415,delayed
416,on-time
417,delayed
418,delayed
419,on-time
420,on-time
421,on-time
422,on-time
423,delayed
424,on-time
425,delayed
426,on-time
427,on-time
428,delayed
429,on-time
430,on-time
431,on-time
432,on-time
433,delayed
434,on-time
435,delayed
436,delayed
437,delayed
438,delayed
439,delayed
440,delayed
441,delayed
442,delayed
443,on-time
444,delayed
445,on-time
446,on-time
447,delayed
448,delayed
449,on-time
450,delayed
451,on-time
452,delayed
453,delayed
454,on-time
455,delayed
456,delayed
457,delayed
458,delayed
459,delayed
460,delayed
461,on-time
462,on-time
463,on-time
464,delayed
465,on-time
466,on-time
467,delayed
468,on-time
469,delayed
470,on-time
471,on-time
472,on-time
473,on-time
474,on-time
475,on-time
476,on-time
477,on-time
478,on-time
479,on-time
480,on-time
481,on-time
482,on-time
483,on-time
484,on-time
485,on-time
486,on-time
487,on-time
488,on-time
489,on-time
490,delayed
491,delayed
492,delayed
493,on-time
494,delayed
495,delayed
496,on-time
497,on-time
498,on-time
499,delayed
500,delayed
501,on-time
502,delayed
503,on-time
504,on-time
505,on-time
506,on-time
507,on-time
508,on-time
509,on-time
510,on-time
511,on-time
512,on-time
513,on-time
514,delayed
515,on-time
516,on-time
517,delayed
518,delayed
519,on-time
520,on-time
521,on-time
522,delayed
523,delayed
524,delayed
525,delayed
526,on-time
527,delayed
528,on-time
529,delayed
530,on-time
531,delayed
532,delayed
533,delayed
534,delayed
535,on-time
536,delayed
537,delayed
538,on-time
539,delayed
540,on-time
541,on-time
542,delayed
543,on-time
544,on-time
545,on-time
546,on-time
547,on-time
548,delayed
549,delayed
550,on-time
551,on-time
552,delayed
553,delayed
554,on-time
555,on-time
556,on-time
557,delayed
558,on-time
559,on-time
560,on-time
561,on-time
562,on-time
563,on-time
564,on-time
565,on-time
566,delayed
567,on-time
568,on-time
569,on-time
570,on-time
571,delayed
572,on-time
573,on-time
574,delayed
575,on-time
576,on-time
577,delayed
578,on-time
579,on-time
580,on-time
581,on-time
582,on-time
583,on-time
584,on-time
585,on-time
586,on-time
587,on-time
588,delayed
589,delayed
590,on-time
591,on-time
592,delayed
593,on-time
594,on-time
595,delayed
596,on-time
597,delayed
598,delayed
599,on-time
600,on-time
601,on-time
602,on-time
603,delayed
604,delayed
605,delayed
606,delayed
607,delayed
608,on-time
609,delayed
610,delayed
611,on-time
612,delayed
613,delayed
614,delayed
615,delayed
616,delayed
617,delayed
618,delayed
619,delayed
620,on-time
621,on-time
622,delayed
623,on-time
624,delayed
625,delayed
626,delayed
627,delayed
628,delayed
629,delayed
630,delayed
631,delayed
632,delayed
633,delayed
634,delayed
635,on-time
636,delayed
637,delayed
638,delayed
639,delayed
640,delayed
641,delayed
642,on-time
643,delayed
644,delayed
645,delayed
646,delayed
647,delayed
648,delayed
649,delayed
650,delayed
651,delayed
652,delayed
653,delayed
654,delayed
655,delayed
656,delayed
657,delayed
658,delayed
659,delayed
660,delayed
661,delayed
662,delayed
663,delayed
664,delayed
665,delayed
666,delayed
667,on-time
668,delayed
669,delayed
670,delayed
671,delayed
672,delayed
673,delayed
674,delayed
675,delayed
676,delayed
677,delayed
678,delayed
679,delayed
680,delayed
681,delayed
682,delayed
683,delayed
684,delayed
685,delayed
686,delayed
687,delayed
688,on-time
689,delayed
690,delayed
691,delayed
692,delayed
693,delayed
694,delayed
695,delayed
696,delayed
697,delayed
698,delayed
699,delayed
700,delayed
701,delayed
702,delayed
703,delayed
704,delayed
705,delayed
706,delayed
707,delayed
708,delayed
709,delayed
710,delayed
711,delayed
712,on-time
713,delayed
714,delayed
715,delayed
716,delayed
717,delayed
718,delayed
719,delayed
720,delayed
721,delayed
722,delayed
723,on-time
724,delayed
725,delayed
726,delayed
727,delayed
728,delayed
729,delayed
730,delayed
731,on-time
732,delayed
733,delayed
734,delayed
735,delayed
736,delayed
737,delayed
738,delayed
739,delayed
740,delayed
741,delayed
742,delayed
743,delayed
744,delayed
745,delayed
746,delayed
747,delayed
748,delayed
749,delayed
750,delayed
751,delayed
752,delayed
753,delayed
754,delayed
755,delayed
756,delayed
757,delayed
758,delayed
759,delayed
760,delayed
761,on-time
762,on-time
763,delayed
764,delayed
765,delayed
766,delayed
767,delayed
768,delayed
769,delayed
770,delayed
771,delayed
772,delayed
773,delayed
774,delayed
775,delayed
776,delayed
777,delayed
778,delayed
779,delayed
780,on-time
781,delayed
782,delayed
783,delayed
784,delayed
785,delayed
786,delayed
787,delayed
788,delayed
789,delayed
790,on-time
791,delayed
792,delayed
793,delayed
794,delayed
795,delayed
796,delayed
797,on-time
798,delayed
799,delayed
800,delayed
801,delayed
802,delayed
803,delayed
804,delayed
805,delayed
806,delayed
807,delayed
808,delayed
809,delayed
810,delayed
811,delayed
812,delayed
813,delayed
814,delayed
815,delayed
816,delayed
817,on-time
818,delayed
819,delayed
820,delayed
821,delayed
822,delayed
823,delayed
824,delayed
825,delayed
826,delayed
827,delayed
828,on-time
829,delayed
830,delayed
831,delayed
832,delayed
833,delayed
834,delayed
835,delayed
836,on-time
837,delayed
838,on-time
839,delayed
840,delayed
841,delayed
842,delayed
843,delayed
844,delayed
845,delayed
846,delayed
847,delayed
848,delayed
849,delayed
850,delayed
851,delayed
852,delayed
853,delayed
854,delayed
855,delayed
856,delayed
857,delayed
858,delayed
859,delayed
860,delayed
861,delayed
862,delayed
863,delayed
864,delayed
865,delayed
866,delayed
867,delayed
868,delayed
869,delayed
870,delayed
871,on-time
872,delayed
873,delayed
874,delayed
875,on-time
876,delayed
877,delayed
878,delayed
879,delayed
880,delayed
881,delayed
882,delayed
883,delayed
884,delayed
885,delayed
886,delayed
887,delayed
888,delayed
889,delayed
890,delayed
891,delayed
892,delayed
893,delayed
894,delayed
895,on-time
896,delayed
897,delayed
898,delayed
899,delayed
900,delayed
901,delayed
902,delayed
903,delayed
904,delayed
905,delayed
906,delayed
907,delayed
908,delayed
909,delayed
910,delayed
911,delayed
912,delayed
913,delayed
914,delayed
915,delayed
916,delayed
917,on-time
918,delayed
919,delayed
920,delayed
921,delayed
922,delayed
923,delayed
924,delayed
925,on-time
926,delayed
927,delayed
928,delayed
929,delayed
930,on-time
931,delayed
932,on-time
933,delayed
934,delayed
935,delayed
936,delayed
937,delayed
938,delayed
939,delayed
940,delayed
941,delayed
942,delayed
943,delayed
944,on-time
945,on-time
946,delayed
947,delayed
948,delayed
949,delayed
950,delayed
951,delayed
952,delayed
953,delayed
954,delayed
955,delayed
956,delayed
957,delayed
958,delayed
959,delayed
960,delayed
961,delayed
962,delayed
963,delayed
964,delayed
965,delayed
966,on-time
967,delayed
968,delayed
969,delayed
970,delayed
971,on-time
972,delayed
973,delayed
974,delayed
975,delayed
976,on-time
977,delayed
978,delayed
979,delayed
980,delayed
981,delayed
982,delayed
983,delayed
984,delayed
985,on-time
986,delayed
987,delayed
988,delayed
989,delayed
990,delayed
991,delayed
992,delayed
993,delayed
994,delayed
995,delayed
996,delayed
997,delayed
998,delayed
999,delayed
1000,delayed
1001,delayed
1002,delayed
1003,delayed
1004,delayed
1005,delayed
1006,delayed
1007,delayed
1008,delayed
1009,delayed
1010,delayed
1011,delayed
1012,delayed
1013,delayed
1014,delayed
1015,delayed
1016,delayed
1017,delayed
1018,delayed
1019,on-time
1020,delayed
1021,delayed
1022,delayed
1023,delayed
1024,delayed
1025,delayed
1026,delayed
1027,delayed
1028,delayed
1029,delayed
1030,delayed
1031,delayed
1032,delayed
1033,delayed
1034,delayed
1035,delayed
1036,on-time
1037,delayed
1038,delayed
1039,delayed
1040,delayed
1041,delayed
1042,delayed
1043,delayed
1044,on-time
1045,delayed
1046,delayed
1047,delayed
1048,delayed
1049,delayed
1050,delayed
1051,delayed
1052,on-time
1053,delayed
1054,on-time
1055,delayed
1056,delayed
1057,delayed
1058,delayed
1059,delayed
1060,delayed
1061,delayed
1062,on-time
1063,delayed
1064,delayed
1065,on-time
1066,delayed
1067,delayed
1068,delayed
1069,delayed
1070,on-time
1071,delayed
1072,delayed
1073,on-time
1074,on-time
1075,delayed
1076,on-time
1077,on-time
1078,on-time
1079,delayed
1080,delayed
1081,delayed
1082,delayed
1083,delayed
1084,on-time
1085,delayed
1086,delayed
1087,delayed
1088,delayed
1089,delayed
1090,delayed
1091,delayed
1092,delayed
1093,delayed
1094,delayed
1095,delayed
1096,delayed
1097,on-time
1098,delayed
1099,on-time
1100,delayed
1101,on-time
1102,on-time
1103,on-time
1104,delayed
1105,delayed
1106,delayed
1107,delayed
1108,delayed
1109,delayed
1110,delayed
1111,delayed
1112,delayed
1113,delayed
1114,delayed
1115,delayed
1116,delayed
1117,delayed
1118,delayed
1119,delayed
1120,on-time
1121,delayed
1122,delayed
1123,delayed
1124,delayed
1125,delayed
1126,delayed
1127,delayed
1128,delayed
1129,delayed
1130,delayed
1131,delayed
1132,delayed
1133,delayed
1134,delayed
1135,on-time
1136,delayed
1137,delayed
1138,delayed
1139,delayed
1140,delayed
1141,delayed
1142,on-time
1143,on-time
1144,delayed
1145,delayed
1146,delayed
1147,delayed
1148,delayed
1149,on-time
1150,delayed
1151,delayed
1152,delayed
1153,delayed
1154,delayed
1155,on-time
1156,delayed
1157,delayed
1158,delayed
1159,delayed
1160,delayed
1161,delayed
1162,delayed
1163,delayed
1164,delayed
1165,delayed
1166,delayed
1167,delayed
1168,delayed
1169,delayed
1170,delayed
1171,delayed
1172,delayed
1173,delayed
1174,delayed
1175,delayed
1176,delayed
1177,on-time
1178,on-time
1179,on-time
1180,on-time
1181,on-time
1182,on-time
1183,on-time
1184,on-time
1185,on-time
1186,on-time
1187,on-time
1188,on-time
1189,on-time
1190,on-time
1191,on-time
1192,on-time
1193,on-time
1194,on-time
1195,on-time
1196,on-time
1197,on-time
1198,on-time
1199,on-time
1200,on-time
1201,on-time
1202,on-time
1203,delayed
1204,on-time
1205,on-time
1206,on-time
1207,on-time
1208,on-time
1209,on-time
1210,on-time
1211,on-time
1212,on-time
1213,on-time
1214,on-time
1215,on-time
1216,on-time
1217,on-time
1218,on-time
1219,on-time
1220,on-time
1221,on-time
1222,on-time
1223,delayed
1224,on-time
1225,on-time
1226,on-time
1227,on-time
1228,on-time
1229,on-time
1230,delayed
1231,delayed
1232,on-time
1233,on-time
1234,on-time
1235,on-time
1236,delayed
1237,on-time
1238,on-time
1239,on-time
1240,on-time
1241,on-time
1242,on-time
1243,on-time
1244,on-time
1245,on-time
1246,delayed
1247,delayed
1248,on-time
1249,delayed
1250,on-time
1251,delayed
1252,on-time
1253,on-time
1254,delayed
1255,delayed
1256,on-time
1257,on-time
1258,on-time
1259,delayed
1260,delayed
1261,delayed
1262,delayed
1263,on-time
1264,delayed
1265,on-time
1266,delayed
1267,delayed
1268,delayed
1269,on-time
1270,on-time
1271,delayed
1272,delayed
1273,on-time
1274,on-time
1275,delayed
1276,delayed
1277,on-time
1278,on-time
1279,delayed
1280,on-time
1281,on-time
1282,delayed
1283,delayed
1284,on-time
1285,on-time
1286,on-time
1287,on-time
1288,on-time
1289,on-time
1290,on-time
1291,on-time
1292,on-time
1293,on-time
1294,delayed
1295,on-time
1296,on-time
1297,on-time
1298,on-time
1299,on-time
1300,on-time
1301,delayed
1302,delayed
1303,on-time
1304,on-time
1305,on-time
1306,on-time
1307,delayed
1308,on-time
1309,on-time
1310,delayed
1311,on-time
1312,delayed
1313,on-time
1314,on-time
1315,on-time
1316,on-time
1317,on-time
1318,delayed
1319,on-time
1320,on-time
1321,on-time
1322,on-time
1323,delayed
1324,on-time
1325,on-time
1326,on-time
1327,on-time
1328,on-time
1329,delayed
1330,on-time
1331,delayed
1332,on-time
1333,on-time
1334,on-time
1335,on-time
1336,on-time
1337,on-time
1338,on-time
1339,on-time
1340,delayed
1341,on-time
1342,delayed
1343,on-time
1344,on-time
1345,delayed
1346,on-time
1347,delayed
1348,on-time
1349,delayed
1350,on-time
1351,on-time
1352,delayed
1353,on-time
1354,delayed
1355,on-time
1356,on-time
1357,delayed
1358,delayed
1359,on-time
1360,on-time
1361,on-time
1362,on-time
1363,on-time
1364,on-time
1365,on-time
1366,on-time
1367,delayed
1368,delayed
1369,on-time
1370,on-time
1371,on-time
1372,on-time
1373,delayed
1374,on-time
1375,on-time
1376,on-time
1377,on-time
1378,on-time
1379,delayed
1380,on-time
1381,delayed
1382,on-time
1383,on-time
1384,on-time
1385,on-time
1386,delayed
1387,on-time
1388,on-time
1389,on-time
1390,on-time
1391,on-time
1392,on-time
1393,on-time
1394,on-time
1395,on-time
1396,on-time
1397,on-time
1398,on-time
1399,on-time
1400,on-time
1401,on-time
1402,on-time
1403,on-time
1404,on-time
1405,on-time
1406,on-time
1407,on-time
1408,on-time
1409,on-time
1410,delayed
1411,on-time
1412,on-time
1413,on-time
1414,on-time
1415,on-time
1416,on-time
1417,on-time
1418,on-time
1419,on-time
1420,on-time
1421,delayed
1422,on-time
1423,on-time
1424,on-time
1425,on-time
1426,on-time
1427,on-time
1428,on-time
1429,on-time
1430,delayed
1431,on-time
1432,on-time
1433,on-time
1434,on-time
1435,on-time
1436,on-time
1437,on-time
1438,on-time
1439,on-time
1440,on-time
1441,on-time
1442,on-time
1443,on-time
1444,on-time
1445,delayed
1446,on-time
1447,on-time
1448,on-time
1449,delayed
1450,delayed
1451,on-time
1452,on-time
1453,on-time
1454,delayed
1455,on-time
1456,on-time
1457,on-time
1458,on-time
1459,on-time
1460,on-time
1461,on-time
1462,on-time
1463,on-time
1464,on-time
1465,on-time
1466,on-time
1467,on-time
1468,on-time
1469,on-time
1470,on-time
1471,on-time
1472,on-time
1473,on-time
1474,on-time
1475,on-time
1476,delayed
1477,on-time
1478,on-time
1479,delayed
1480,on-time
1481,delayed
1482,delayed
1483,on-time
1484,on-time
1485,on-time
1486,on-time
1487,on-time
1488,on-time
1489,on-time
1490,on-time
1491,on-time
1492,on-time
1493,on-time
1494,on-time
1495,on-time
1496,on-time
1497,on-time
1498,on-time
1499,on-time
1500,on-time
1501,on-time
1502,on-time
1503,on-time
1504,on-time
1505,delayed
1506,on-time
1507,on-time
1508,on-time
1509,on-time
1510,on-time
1511,on-time
1512,on-time
1513,on-time
1514,on-time
1515,on-time
1516,delayed
1517,delayed
1518,on-time
1519,on-time
1520,on-time
1521,on-time
1522,on-time
1523,on-time
1524,on-time
1525,on-time
1526,on-time
1527,on-time
1528,on-time
1529,on-time
1530,on-time
1531,on-time
1532,on-time
1533,on-time
1534,on-time
1535,on-time
1536,on-time
1537,on-time
1538,on-time
1539,on-time
1540,on-time
1541,on-time
1542,on-time
1543,on-time
1544,delayed
1545,on-time
1546,on-time
1547,on-time
1548,on-time
1549,on-time
1550,on-time
1551,on-time
1552,on-time
1553,on-time
1554,on-time
1555,on-time
1556,on-time
1557,delayed
1558,on-time
1559,on-time
1560,on-time
1561,on-time
1562,on-time
1563,on-time
1564,on-time
1565,on-time
1566,on-time
1567,on-time
1568,on-time
1569,on-time
1570,on-time
1571,on-time
1572,on-time
1573,on-time
1574,on-time
1575,on-time
1576,on-time
1577,on-time
1578,on-time
1579,on-time
1580,on-time
1581,on-time
1582,on-time
1583,on-time
1584,on-time
1585,on-time
1586,on-time
1587,on-time
1588,on-time
1589,delayed
1590,on-time
1591,on-time
1592,delayed
1593,on-time
1594,on-time
1595,on-time
1596,on-time
1597,on-time
1598,on-time
1599,on-time
1600,on-time
1601,on-time
1602,on-time
1603,on-time
1604,on-time
1605,on-time
1606,on-time
1607,on-time
1608,on-time
1609,on-time
1610,on-time
1611,on-time
1612,on-time
1613,on-time
1614,on-time
1615,on-time
1616,on-time
1617,on-time
1618,delayed
1619,on-time
1620,on-time
1621,delayed
1622,on-time
1623,delayed
1624,delayed
1625,delayed
1626,delayed
1627,delayed
1628,on-time
1629,delayed
1630,on-time
1631,on-time
1632,on-time
1633,on-time
1634,on-time
1635,on-time
1636,on-time
1637,on-time
1638,delayed
1639,on-time
1640,on-time
1641,delayed
1642,on-time
1643,on-time
1644,on-time
1645,delayed
1646,on-time
1647,on-time
1648,on-time
1649,on-time
1650,delayed
1651,delayed
1652,on-time
1653,on-time
1654,on-time
1655,delayed
1656,on-time
1657,on-time
1658,delayed
1659,on-time
1660,on-time
1661,delayed
1662,delayed
1663,delayed
1664,on-time
1665,delayed
1666,delayed
1667,delayed
1668,delayed
1669,on-time
1670,on-time
1671,on-time
1672,on-time
1673,on-time
1674,delayed
1675,on-time
1676,delayed
1677,delayed
1678,on-time
1679,on-time
1680,delayed
1681,on-time
1682,on-time
1683,on-time
1684,on-time
1685,delayed
1686,delayed
1687,delayed
1688,on-time
1689,delayed
1690,on-time
1691,on-time
1692,on-time
1693,on-time
1694,on-time
1695,on-time
1696,on-time
1697,on-time
1698,on-time
1699,on-time
1700,on-time
1701,on-time
1702,delayed
1703,on-time
1704,delayed
1705,on-time
1706,on-time
1707,on-time
1708,delayed
1709,on-time
1710,delayed
1711,on-time
1712,on-time
1713,delayed
1714,on-time
1715,delayed
1716,on-time
1717,delayed
1718,delayed
1719,on-time
1720,delayed
1721,on-time
1722,on-time
1723,on-time
1724,on-time
1725,on-time
1726,on-time
1727,on-time
1728,on-time
1729,delayed
1730,on-time
1731,on-time
1732,delayed
1733,delayed
1734,on-time
1735,on-time
1736,on-time
1737,on-time
1738,on-time
1739,delayed
1740,on-time
1741,on-time
1742,on-time
1743,on-time
1744,on-time
1745,on-time
1746,on-time
1747,on-time
1748,on-time
1749,on-time
1750,on-time
1751,on-time
1752,on-time
1753,on-time
1754,on-time
1755,on-time
1756,on-time
1757,on-time
1758,on-time
1759,on-time
1760,on-time
1761,on-time
1762,delayed
1763,delayed
1764,on-time
1765,delayed
1766,on-time
1767,on-time
1768,on-time
1769,delayed
1770,on-time
1771,on-time
1772,on-time
1773,on-time
1774,delayed
1775,on-time
1776,on-time
1777,on-time
1778,delayed
1779,on-time
1780,on-time
1781,on-time
1782,on-time
1783,on-time
1784,on-time
1785,on-time
1786,on-time
1787,on-time
1788,on-time
1789,on-time
1790,on-time
1791,on-time
1792,on-time
1793,on-time
1794,on-time
1795,delayed
1796,delayed
1797,on-time
1798,delayed
1799,on-time
1800,delayed
1801,delayed
1802,on-time
1803,delayed
1804,on-time
1805,on-time
1806,delayed
1807,delayed
1808,on-time
1809,delayed
1810,on-time
1811,delayed
1812,on-time
1813,delayed
1814,on-time
1815,on-time
1816,delayed
1817,on-time
1818,delayed
1819,on-time
1820,on-time
1821,on-time
1822,on-time
1823,delayed
1824,on-time
1825,on-time
1826,on-time
1827,on-time
1828,on-time
1829,on-time
1830,delayed
1831,delayed
1832,on-time
1833,on-time
1834,on-time
1835,delayed
1836,delayed
1837,delayed
1838,delayed
1839,delayed
1840,delayed
1841,delayed
1842,delayed
1843,on-time
1844,delayed
1845,delayed
1846,delayed
1847,on-time
1848,delayed
1849,on-time
1850,delayed
1851,on-time
1852,delayed
1853,on-time
1854,on-time
1855,delayed
1856,delayed
1857,delayed
1858,on-time
1859,delayed
1860,delayed
1861,delayed
1862,on-time
1863,on-time
1864,on-time
1865,on-time
1866,on-time
1867,on-time
1868,on-time
1869,on-time
1870,on-time
1871,on-time
1872,on-time
1873,on-time
1874,on-time
1875,on-time
1876,on-time
1877,on-time
1878,delayed
1879,on-time
1880,on-time
1881,on-time
1882,delayed
1883,on-time
1884,on-time
1885,on-time
1886,on-time
1887,on-time
1888,on-time
1889,on-time
1890,on-time
1891,delayed
1892,on-time
1893,on-time
1894,delayed
1895,on-time
1896,on-time
1897,on-time
1898,on-time
1899,on-time
1900,on-time
1901,on-time
1902,on-time
1903,on-time
1904,on-time
1905,on-time
1906,on-time
1907,on-time
1908,on-time
1909,on-time
1910,on-time
1911,on-time
1912,on-time
1913,on-time
1914,delayed
1915,on-time
1916,on-time
1917,delayed
1918,delayed
1919,on-time
1920,delayed
1921,on-time
1922,on-time
1923,delayed
1924,on-time
1925,on-time
1926,on-time
1927,on-time
1928,on-time
1929,on-time
1930,on-time
1931,on-time
1932,on-time
1933,delayed
1934,delayed
1935,delayed
1936,delayed
1937,delayed
1938,on-time
1939,on-time
1940,on-time
1941,on-time
1942,on-time
1943,on-time
1944,on-time
1945,on-time
1946,on-time
1947,on-time
1948,on-time
1949,on-time
1950,on-time
1951,on-time
1952,on-time
1953,on-time
1954,delayed
1955,on-time
1956,on-time
1957,on-time
1958,on-time
1959,on-time
1960,on-time
1961,on-time
1962,on-time
1963,on-time
1964,on-time
1965,on-time
1966,on-time
1967,on-time
1968,on-time
1969,on-time
1970,on-time
1971,on-time
1972,on-time
1973,delayed
1974,delayed
1975,delayed
1976,on-time
1977,on-time
1978,on-time
1979,on-time
1980,delayed
1981,on-time
1982,on-time
1983,on-time
1984,on-time
1985,on-time
1986,on-time
1987,on-time
1988,on-time
1989,on-time
1990,delayed
1991,on-time
1992,on-time
1993,on-time
1994,on-time
1995,on-time
1996,on-time
1997,on-time
1998,on-time
1999,on-time
2000,on-time
2001,on-time
2002,on-time
2003,on-time
2004,delayed
2005,on-time
2006,on-time
2007,on-time
2008,on-time
2009,delayed
2010,delayed
2011,on-time
2012,on-time
2013,on-time
2014,on-time
2015,on-time
2016,on-time
2017,delayed
2018,delayed
2019,on-time
2020,delayed
2021,delayed
2022,on-time
2023,on-time
2024,on-time
2025,on-time
2026,on-time
2027,delayed
2028,on-time
2029,delayed
2030,on-time
2031,on-time
2032,on-time
2033,on-time
2034,on-time
2035,on-time
2036,on-time
2037,on-time
2038,on-time
2039,on-time
2040,on-time
2041,on-time
2042,delayed
2043,on-time
2044,on-time
2045,on-time
2046,on-time
2047,on-time
2048,on-time
2049,on-time
2050,delayed
2051,on-time
2052,delayed
2053,on-time
2054,delayed
2055,delayed
2056,on-time
2057,on-time
2058,on-time
2059,on-time
2060,on-time
2061,on-time
2062,delayed
2063,on-time
2064,on-time
2065,on-time
2066,delayed
2067,delayed
2068,delayed
2069,on-time
2070,on-time
2071,on-time
2072,on-time
2073,on-time
2074,on-time
2075,delayed
2076,delayed
2077,on-time
2078,delayed
2079,on-time
2080,on-time
2081,on-time
2082,on-time
2083,on-time
2084,on-time
2085,on-time
2086,on-time
2087,on-time
2088,on-time
2089,on-time
2090,on-time
2091,on-time
2092,on-time
2093,on-time
2094,on-time
2095,delayed
2096,delayed
2097,delayed
2098,on-time
2099,delayed
2100,delayed
2101,on-time
2102,delayed
2103,on-time
2104,delayed
2105,delayed
2106,on-time
2107,delayed
2108,on-time
2109,on-time
2110,on-time
2111,on-time
2112,on-time
2113,on-time
2114,on-time
2115,on-time
2116,on-time
2117,on-time
2118,on-time
2119,on-time
2120,on-time
2121,delayed
2122,on-time
2123,on-time
2124,on-time
2125,on-time
2126,on-time
2127,on-time
2128,delayed
2129,on-time
2130,on-time
2131,delayed
2132,delayed
2133,on-time
2134,on-time
2135,on-time
2136,on-time
2137,delayed
2138,on-time
2139,delayed
2140,delayed
